"plot","year","from","to","from.daynr","to.daynr","biomass","potID","E","N","location.type","mean.daynr"
"KAN2",2001,"17-06","23-06",168,174,21.9,960,6.697179,51.627065,"1",171
"KAN2",2001,"24-06","30-06",175,181,20.7,961,6.697179,51.627065,"1",178
"KAN2",2001,"01-07","07-07",182,188,24.5,962,6.697179,51.627065,"1",185
"KAN2",2001,"08-07","14-07",189,195,13.4,963,6.697179,51.627065,"1",192
"KAN2",2001,"15-07","21-07",196,202,21.8,964,6.697179,51.627065,"1",199
"KAN2",2001,"22-07","28-07",203,209,26.9,965,6.697179,51.627065,"1",206
"KAN2",2001,"29-07","04-08",210,216,23.2,966,6.697179,51.627065,"1",213
"KAN2",2001,"05-08","11-08",217,223,12.3,967,6.697179,51.627065,"1",220
"KAN2",2001,"12-08","18-08",224,230,30.1,968,6.697179,51.627065,"1",227
"KAN2",2001,"19-08","25-08",231,237,29.8,969,6.697179,51.627065,"1",234
"KAN2",2001,"26-08","01-09",238,244,15.2,970,6.697179,51.627065,"1",241
"KAN2",2001,"02-09","08-09",245,251,10.2,971,6.697179,51.627065,"1",248
"KAN2",2001,"09-09","15-09",252,258,13.9,972,6.697179,51.627065,"1",255
"KAN2",2001,"16-09","22-09",259,265,11.1,973,6.697179,51.627065,"1",262
"KAN2",2001,"23-09","29-09",266,272,20.2,974,6.697179,51.627065,"1",269
"KAN2",2001,"30-09","06-10",273,279,22.4,975,6.697179,51.627065,"1",276
"KAN2",2001,"07-10","13-10",280,286,7.9,976,6.697179,51.627065,"1",283
"KAN1",2014,"15-03","11-04",74,101,2.8,977,6.696231,51.628426,"1",87.5
"KAN1",2014,"12-04","27-04",102,117,4.6,978,6.696231,51.628426,"1",109.5
"KAN1",2014,"28-04","12-05",118,132,4.5,979,6.696231,51.628426,"1",125
"KAN1",2014,"13-05","01-06",133,152,12.4,980,6.696231,51.628426,"1",142.5
"KAN1",2014,"02-06","10-06",153,161,9.5,981,6.696231,51.628426,"1",157
"KAN1",2014,"11-06","28-06",162,179,12.2,982,6.696231,51.628426,"1",170.5
"KAN1",2014,"29-06","10-07",180,191,12,983,6.696231,51.628426,"1",185.5
"KAN1",2014,"11-07","21-07",192,202,9.8,984,6.696231,51.628426,"1",197
"KAN1",2014,"22-07","08-08",203,220,13.4,985,6.696231,51.628426,"1",211.5
"KAN1",2014,"09-08","07-09",221,250,10.6,986,6.696231,51.628426,"1",235.5
"KAN1",2014,"08-09","26-09",251,269,6.9,987,6.696231,51.628426,"1",260
"KAN1",2014,"27-09","21-10",270,294,19.2,988,6.696231,51.628426,"1",282
"WAH1",1989,"23-05","28-05",143,148,59.8,989,7.317404,50.845846,"2",145.5
"WAH1",1989,"29-05","05-06",149,156,14.4,990,7.317404,50.845846,"2",152.5
"WAH1",1989,"06-06","12-06",157,163,37,991,7.317404,50.845846,"2",160
"WAH1",1989,"13-06","19-06",164,170,53.2,992,7.317404,50.845846,"2",167
"WAH1",1989,"20-06","26-06",171,177,50.9,993,7.317404,50.845846,"2",174
"WAH1",1989,"27-06","03-07",178,184,33.2,994,7.317404,50.845846,"2",181
"WAH1",1989,"04-07","10-07",185,191,72.1,995,7.317404,50.845846,"2",188
"WAH1",1989,"11-07","17-07",192,198,45.3,996,7.317404,50.845846,"2",195
"WAH1",1989,"18-07","23-07",199,204,96.4,997,7.317404,50.845846,"2",201.5
"WAH1",1989,"24-07","31-07",205,212,108.4,998,7.317404,50.845846,"2",208.5
"WAH1",1989,"01-08","06-08",213,218,85.2,999,7.317404,50.845846,"2",215.5
"WAH1",1989,"07-08","14-08",219,226,89.3,1000,7.317404,50.845846,"2",222.5
"WAH1",1989,"15-08","22-08",227,234,69.9,1001,7.317404,50.845846,"2",230.5
"WAH1",1989,"23-08","28-08",235,240,26.9,1002,7.317404,50.845846,"2",237.5
"WAH1",1989,"29-08","04-09",241,247,32,1003,7.317404,50.845846,"2",244
"WAH1",1989,"05-09","11-09",248,254,27.3,1004,7.317404,50.845846,"2",251
"WAH1",1989,"12-09","18-09",255,261,27,1005,7.317404,50.845846,"2",258
"WAH1",1989,"19-09","25-09",262,268,9.9,1006,7.317404,50.845846,"2",265
"WAH1",1989,"26-09","03-10",269,276,10.2,1007,7.317404,50.845846,"2",272.5
"WAH1",2014,"21-03","05-04",80,95,14.5,1008,7.317404,50.845846,"2",87.5
"WAH1",2014,"06-04","24-04",96,114,32.8,1009,7.317404,50.845846,"2",105
"WAH1",2014,"25-04","13-05",115,133,45.1,1010,7.317404,50.845846,"2",124
"WAH1",2014,"14-05","30-05",134,150,30.7,1011,7.317404,50.845846,"2",142
"WAH1",2014,"31-05","10-06",151,161,29.6,1012,7.317404,50.845846,"2",156
"WAH1",2014,"11-06","26-06",162,177,16.2,1013,7.317404,50.845846,"2",169.5
"WAH1",2014,"27-06","10-07",178,191,30,1014,7.317404,50.845846,"2",184.5
"WAH1",2014,"11-07","23-07",192,204,19.3,1015,7.317404,50.845846,"2",198
"WAH1",2014,"24-07","07-08",205,219,8.1,1016,7.317404,50.845846,"2",212
"WAH1",2014,"08-08","19-08",220,231,19.3,1017,7.317404,50.845846,"2",225.5
"WAH1",2014,"20-08","03-09",232,246,40.2,1018,7.317404,50.845846,"2",239
"WAH1",2014,"04-09","21-09",247,264,60.4,1019,7.317404,50.845846,"2",255.5
"WAH1",2014,"22-09","23-10",265,296,69.1,1020,7.317404,50.845846,"2",280.5
"WAH2",1989,"16-05","22-05",136,142,102.9,1021,7.318627,50.847139,"2",139
"WAH2",1989,"23-05","28-05",143,148,71.5,1022,7.318627,50.847139,"2",145.5
"WAH2",1989,"29-05","05-06",149,156,26.2,1023,7.318627,50.847139,"2",152.5
"WAH2",1989,"06-06","12-06",157,163,61.1,1024,7.318627,50.847139,"2",160
"WAH2",1989,"13-06","19-06",164,170,94.2,1025,7.318627,50.847139,"2",167
"WAH2",1989,"20-06","26-06",171,177,96.5,1026,7.318627,50.847139,"2",174
"WAH2",1989,"27-06","03-07",178,184,48.2,1027,7.318627,50.847139,"2",181
"WAH2",1989,"04-07","10-07",185,191,111.7,1028,7.318627,50.847139,"2",188
"WAH2",1989,"11-07","17-07",192,198,128,1029,7.318627,50.847139,"2",195
"WAH2",1989,"18-07","23-07",199,204,131.5,1030,7.318627,50.847139,"2",201.5
"WAH2",1989,"24-07","31-07",205,212,130.8,1031,7.318627,50.847139,"2",208.5
"WAH2",1989,"01-08","06-08",213,218,76.5,1032,7.318627,50.847139,"2",215.5
"WAH2",1989,"07-08","14-08",219,226,91.9,1033,7.318627,50.847139,"2",222.5
"WAH2",1989,"15-08","22-08",227,234,90.1,1034,7.318627,50.847139,"2",230.5
"WAH2",1989,"23-08","28-08",235,240,32.1,1035,7.318627,50.847139,"2",237.5
"WAH2",1989,"29-08","04-09",241,247,45.9,1036,7.318627,50.847139,"2",244
"WAH2",1989,"05-09","11-09",248,254,43.2,1037,7.318627,50.847139,"2",251
"WAH2",1989,"12-09","18-09",255,261,46.7,1038,7.318627,50.847139,"2",258
"WAH2",1989,"19-09","25-09",262,268,37.4,1039,7.318627,50.847139,"2",265
"WAH2",1989,"26-09","03-10",269,276,40.6,1040,7.318627,50.847139,"2",272.5
"WAH2",2014,"21-03","05-04",80,95,9,1041,7.318627,50.847139,"2",87.5
"WAH2",2014,"06-04","24-04",96,114,14.4,1042,7.318627,50.847139,"2",105
"WAH2",2014,"25-04","13-05",115,133,27.7,1043,7.318627,50.847139,"2",124
"WAH2",2014,"14-05","30-05",134,150,26.6,1044,7.318627,50.847139,"2",142
"WAH2",2014,"31-05","10-06",151,161,24.3,1045,7.318627,50.847139,"2",156
"WAH2",2014,"11-06","26-06",162,177,28.4,1046,7.318627,50.847139,"2",169.5
"WAH2",2014,"27-06","10-07",178,191,31.4,1047,7.318627,50.847139,"2",184.5
"WAH2",2014,"11-07","23-07",192,204,13.2,1048,7.318627,50.847139,"2",198
"WAH2",2014,"24-07","07-08",205,219,15.9,1049,7.318627,50.847139,"2",212
"WAH2",2014,"08-08","19-08",220,231,4.7,1050,7.318627,50.847139,"2",225.5
"WAH2",2014,"20-08","03-09",232,246,6.8,1051,7.318627,50.847139,"2",239
"WAH2",2014,"04-09","21-09",247,264,11.7,1052,7.318627,50.847139,"2",255.5
"WAH2",2014,"22-09","23-10",265,296,7.7,1053,7.318627,50.847139,"2",280.5
"WAH3",1989,"16-05","22-05",136,142,79.7,1054,7.321581,50.851185,"2",139
"WAH3",1989,"23-05","28-05",143,148,55,1055,7.321581,50.851185,"2",145.5
"WAH3",1989,"29-05","05-06",149,156,20.8,1056,7.321581,50.851185,"2",152.5
"WAH3",1989,"06-06","12-06",157,163,51.6,1057,7.321581,50.851185,"2",160
"WAH3",1989,"13-06","19-06",164,170,64.6,1058,7.321581,50.851185,"2",167
"WAH3",1989,"20-06","26-06",171,177,62.7,1059,7.321581,50.851185,"2",174
"WAH3",1989,"27-06","03-07",178,184,35.9,1060,7.321581,50.851185,"2",181
"WAH3",1989,"04-07","10-07",185,191,71.8,1061,7.321581,50.851185,"2",188
"WAH3",1989,"11-07","17-07",192,198,34.9,1062,7.321581,50.851185,"2",195
"WAH3",1989,"18-07","23-07",199,204,49.1,1063,7.321581,50.851185,"2",201.5
"WAH3",1989,"24-07","31-07",205,212,65.5,1064,7.321581,50.851185,"2",208.5
"WAH3",1989,"01-08","06-08",213,218,51.1,1065,7.321581,50.851185,"2",215.5
"WAH3",1989,"07-08","14-08",219,226,66.2,1066,7.321581,50.851185,"2",222.5
"WAH3",1989,"15-08","22-08",227,234,56.9,1067,7.321581,50.851185,"2",230.5
"WAH3",1989,"23-08","28-08",235,240,26.8,1068,7.321581,50.851185,"2",237.5
"WAH3",1989,"29-08","04-09",241,247,33.6,1069,7.321581,50.851185,"2",244
"WAH3",1989,"05-09","11-09",248,254,31.1,1070,7.321581,50.851185,"2",251
"WAH3",1989,"12-09","18-09",255,261,17.4,1071,7.321581,50.851185,"2",258
"WAH3",1989,"19-09","25-09",262,268,10.6,1072,7.321581,50.851185,"2",265
"WAH3",1989,"26-09","03-10",269,276,11.9,1073,7.321581,50.851185,"2",272.5
"WAH3",2014,"21-03","05-04",80,95,7.2,1074,7.321581,50.851185,"2",87.5
"WAH3",2014,"06-04","24-04",96,114,15,1075,7.321581,50.851185,"2",105
"WAH3",2014,"25-04","13-05",115,133,19.5,1076,7.321581,50.851185,"2",124
"WAH3",2014,"14-05","30-05",134,150,12.7,1077,7.321581,50.851185,"2",142
"WAH3",2014,"31-05","10-06",151,161,7.2,1078,7.321581,50.851185,"2",156
"WAH3",2014,"11-06","26-06",162,177,12.5,1079,7.321581,50.851185,"2",169.5
"WAH3",2014,"27-06","10-07",178,191,36.5,1080,7.321581,50.851185,"2",184.5
"WAH3",2014,"11-07","23-07",192,204,16.6,1081,7.321581,50.851185,"2",198
"WAH3",2014,"24-07","07-08",205,219,31.7,1082,7.321581,50.851185,"2",212
"WAH3",2014,"08-08","19-08",220,231,17.4,1083,7.321581,50.851185,"2",225.5
"WAH3",2014,"20-08","03-09",232,246,30.2,1084,7.321581,50.851185,"2",239
"WAH3",2014,"04-09","21-09",247,264,21.1,1085,7.321581,50.851185,"2",255.5
"WAH3",2014,"22-09","23-10",265,296,11.1,1086,7.321581,50.851185,"2",280.5
"WAH4",1989,"16-05","22-05",136,142,127.9,1087,7.348763,50.871877,"2",139
"WAH4",1989,"23-05","28-05",143,148,87,1088,7.348763,50.871877,"2",145.5
"WAH4",1989,"29-05","05-06",149,156,26.2,1089,7.348763,50.871877,"2",152.5
"WAH4",1989,"06-06","12-06",157,163,56,1090,7.348763,50.871877,"2",160
"WAH4",1989,"13-06","19-06",164,170,73.7,1091,7.348763,50.871877,"2",167
"WAH4",1989,"20-06","26-06",171,177,66.8,1092,7.348763,50.871877,"2",174
"WAH4",1989,"27-06","03-07",178,184,37.9,1093,7.348763,50.871877,"2",181
"WAH4",1989,"04-07","10-07",185,191,73.3,1094,7.348763,50.871877,"2",188
"WAH4",1989,"11-07","17-07",192,198,35.1,1095,7.348763,50.871877,"2",195
"WAH4",1989,"18-07","23-07",199,204,71.4,1096,7.348763,50.871877,"2",201.5
"WAH4",1989,"24-07","31-07",205,212,94.2,1097,7.348763,50.871877,"2",208.5
"WAH4",1989,"01-08","06-08",213,218,84.6,1098,7.348763,50.871877,"2",215.5
"WAH4",1989,"07-08","14-08",219,226,108.4,1099,7.348763,50.871877,"2",222.5
"WAH4",1989,"15-08","22-08",227,234,114,1100,7.348763,50.871877,"2",230.5
"WAH4",1989,"23-08","28-08",235,240,49.7,1101,7.348763,50.871877,"2",237.5
"WAH4",1989,"29-08","04-09",241,247,92.8,1102,7.348763,50.871877,"2",244
"WAH4",1989,"05-09","11-09",248,254,90.6,1103,7.348763,50.871877,"2",251
"WAH4",1989,"12-09","18-09",255,261,65.6,1104,7.348763,50.871877,"2",258
"WAH4",1989,"19-09","25-09",262,268,51.3,1105,7.348763,50.871877,"2",265
"WAH4",1989,"26-09","03-10",269,276,21.4,1106,7.348763,50.871877,"2",272.5
"WAH4",2014,"21-03","05-04",80,95,13.2,1107,7.348763,50.871877,"2",87.5
"WAH4",2014,"06-04","24-04",96,114,32,1108,7.348763,50.871877,"2",105
"WAH4",2014,"25-04","13-05",115,133,30.4,1109,7.348763,50.871877,"2",124
"WAH4",2014,"14-05","30-05",134,150,20.5,1110,7.348763,50.871877,"2",142
"WAH4",2014,"31-05","10-06",151,161,24.7,1111,7.348763,50.871877,"2",156
"WAH4",2014,"11-06","26-06",162,177,28.3,1112,7.348763,50.871877,"2",169.5
"WAH4",2014,"27-06","10-07",178,191,50.4,1113,7.348763,50.871877,"2",184.5
"WAH4",2014,"11-07","23-07",192,204,10.3,1114,7.348763,50.871877,"2",198
"WAH4",2014,"24-07","07-08",205,219,41.7,1115,7.348763,50.871877,"2",212
"WAH4",2014,"08-08","19-08",220,231,23.1,1116,7.348763,50.871877,"2",225.5
"WAH4",2014,"20-08","03-09",232,246,30.4,1117,7.348763,50.871877,"2",239
"WAH4",2014,"04-09","21-09",247,264,61.4,1118,7.348763,50.871877,"2",255.5
"WAH4",2014,"22-09","23-10",265,296,55.8,1119,7.348763,50.871877,"2",280.5
"WAH5",1989,"16-05","22-05",136,142,96.3,1120,7.349266,50.87239,"2",139
"WAH5",1989,"23-05","28-05",143,148,79.4,1121,7.349266,50.87239,"2",145.5
"WAH5",1989,"29-05","05-06",149,156,20.2,1122,7.349266,50.87239,"2",152.5
"WAH5",1989,"06-06","12-06",157,163,38.7,1123,7.349266,50.87239,"2",160
"WAH5",1989,"13-06","19-06",164,170,58.2,1124,7.349266,50.87239,"2",167
"WAH5",1989,"20-06","26-06",171,177,54.6,1125,7.349266,50.87239,"2",174
"WAH5",1989,"27-06","03-07",178,184,28.2,1126,7.349266,50.87239,"2",181
"WAH5",1989,"04-07","10-07",185,191,75.2,1127,7.349266,50.87239,"2",188
"WAH5",1989,"11-07","17-07",192,198,56.6,1128,7.349266,50.87239,"2",195
"WAH5",1989,"18-07","23-07",199,204,56.7,1129,7.349266,50.87239,"2",201.5
"WAH5",1989,"24-07","31-07",205,212,78.3,1130,7.349266,50.87239,"2",208.5
"WAH5",1989,"01-08","06-08",213,218,63,1131,7.349266,50.87239,"2",215.5
"WAH5",1989,"07-08","14-08",219,226,90.6,1132,7.349266,50.87239,"2",222.5
"WAH5",1989,"15-08","22-08",227,234,85.4,1133,7.349266,50.87239,"2",230.5
"WAH5",1989,"23-08","28-08",235,240,25.1,1134,7.349266,50.87239,"2",237.5
"WAH5",1989,"29-08","04-09",241,247,36.8,1135,7.349266,50.87239,"2",244
"WAH5",1989,"05-09","11-09",248,254,32.6,1136,7.349266,50.87239,"2",251
"WAH5",1989,"12-09","18-09",255,261,19.2,1137,7.349266,50.87239,"2",258
"WAH5",1989,"19-09","25-09",262,268,10.3,1138,7.349266,50.87239,"2",265
"WAH5",1989,"26-09","03-10",269,276,13.4,1139,7.349266,50.87239,"2",272.5
"WAH5",2014,"21-03","05-04",80,95,10,1140,7.349266,50.87239,"2",87.5
"WAH5",2014,"06-04","24-04",96,114,16.4,1141,7.349266,50.87239,"2",105
"WAH5",2014,"25-04","13-05",115,133,26.4,1142,7.349266,50.87239,"2",124
"WAH5",2014,"14-05","30-05",134,150,12.8,1143,7.349266,50.87239,"2",142
"WAH5",2014,"31-05","10-06",151,161,12.6,1144,7.349266,50.87239,"2",156
"WAH5",2014,"11-06","26-06",162,177,11.5,1145,7.349266,50.87239,"2",169.5
"WAH5",2014,"27-06","10-07",178,191,27.8,1146,7.349266,50.87239,"2",184.5
"WAH5",2014,"11-07","23-07",192,204,9.4,1147,7.349266,50.87239,"2",198
"WAH5",2014,"24-07","07-08",205,219,24.3,1148,7.349266,50.87239,"2",212
"WAH5",2014,"08-08","19-08",220,231,5.6,1149,7.349266,50.87239,"2",225.5
"WAH5",2014,"20-08","03-09",232,246,5.1,1150,7.349266,50.87239,"2",239
"WAH5",2014,"04-09","21-09",247,264,9.6,1151,7.349266,50.87239,"2",255.5
"WAH5",2014,"22-09","23-10",265,296,5.2,1152,7.349266,50.87239,"2",280.5
"WAH6",1989,"16-05","22-05",136,142,110.2,1153,7.334687,50.851605,"2",139
"WAH6",1989,"23-05","28-05",143,148,79.5,1154,7.334687,50.851605,"2",145.5
"WAH6",1989,"29-05","05-06",149,156,NA,1155,7.334687,50.851605,"2",152.5
"WAH6",1989,"06-06","12-06",157,163,81.2,1156,7.334687,50.851605,"2",160
"WAH6",1989,"13-06","19-06",164,170,108.4,1157,7.334687,50.851605,"2",167
"WAH6",1989,"20-06","26-06",171,177,89.9,1158,7.334687,50.851605,"2",174
"WAH6",1989,"27-06","03-07",178,184,50.2,1159,7.334687,50.851605,"2",181
"WAH6",1989,"04-07","10-07",185,191,92.1,1160,7.334687,50.851605,"2",188
"WAH6",1989,"11-07","17-07",192,198,69.9,1161,7.334687,50.851605,"2",195
"WAH6",1989,"18-07","23-07",199,204,144.1,1162,7.334687,50.851605,"2",201.5
"WAH6",1989,"24-07","31-07",205,212,207.8,1163,7.334687,50.851605,"2",208.5
"WAH6",1989,"01-08","06-08",213,218,117.8,1164,7.334687,50.851605,"2",215.5
"WAH6",1989,"07-08","14-08",219,226,75.6,1165,7.334687,50.851605,"2",222.5
"WAH6",1989,"15-08","22-08",227,234,65.5,1166,7.334687,50.851605,"2",230.5
"WAH6",1989,"23-08","28-08",235,240,32.5,1167,7.334687,50.851605,"2",237.5
"WAH6",1989,"29-08","04-09",241,247,32,1168,7.334687,50.851605,"2",244
"WAH6",1989,"05-09","11-09",248,254,38.5,1169,7.334687,50.851605,"2",251
"WAH6",1989,"12-09","18-09",255,261,24.3,1170,7.334687,50.851605,"2",258
"WAH6",1989,"19-09","25-09",262,268,12.6,1171,7.334687,50.851605,"2",265
"WAH6",1989,"26-09","03-10",269,276,19.5,1172,7.334687,50.851605,"2",272.5
"WAH6",2014,"06-04","24-04",96,114,25.7,1173,7.334687,50.851605,"2",105
"WAH6",2014,"25-04","13-05",115,133,34.7,1174,7.334687,50.851605,"2",124
"WAH6",2014,"14-05","30-05",134,150,0.3,1175,7.334687,50.851605,"2",142
"WAH6",2014,"31-05","10-06",151,161,1.2,1176,7.334687,50.851605,"2",156
"WAH6",2014,"11-06","26-06",162,177,5.7,1177,7.334687,50.851605,"2",169.5
"WAH6",2014,"27-06","10-07",178,191,26.3,1178,7.334687,50.851605,"2",184.5
"WAH6",2014,"11-07","23-07",192,204,13.6,1179,7.334687,50.851605,"2",198
"WAH6",2014,"24-07","07-08",205,219,13.4,1180,7.334687,50.851605,"2",212
"WAH6",2014,"08-08","19-08",220,231,16.1,1181,7.334687,50.851605,"2",225.5
"WAH6",2014,"20-08","03-09",232,246,22.1,1182,7.334687,50.851605,"2",239
"WAH6",2014,"04-09","21-09",247,264,40.5,1183,7.334687,50.851605,"2",255.5
"WAH6",2014,"22-09","23-10",265,296,56,1184,7.334687,50.851605,"2",280.5
"BIS2",2004,"11-04","17-04",101,107,24.2,1185,6.493301,51.64372,"2",104
"BIS2",2004,"18-04","01-05",108,121,59.6,1186,6.493301,51.64372,"2",114.5
"BIS2",2004,"02-05","15-05",122,135,55.2,1187,6.493301,51.64372,"2",128.5
"BIS2",2004,"16-05","22-05",136,142,46.1,1188,6.493301,51.64372,"2",139
"BIS2",2004,"23-05","29-05",143,149,31.7,1189,6.493301,51.64372,"2",146
"BIS2",2004,"30-05","05-06",150,156,34.5,1190,6.493301,51.64372,"2",153
"BIS2",2004,"06-06","12-06",157,163,48.3,1191,6.493301,51.64372,"2",160
"BIS2",2004,"13-06","19-06",164,170,73.4,1192,6.493301,51.64372,"2",167
"BIS2",2004,"20-06","26-06",171,177,48.8,1193,6.493301,51.64372,"2",174
"BIS2",2004,"27-06","03-07",178,184,49.3,1194,6.493301,51.64372,"2",181
"BIS2",2004,"04-07","10-07",185,191,56.9,1195,6.493301,51.64372,"2",188
"BIS2",2004,"11-07","17-07",192,198,49.7,1196,6.493301,51.64372,"2",195
"BIS2",2004,"18-07","24-07",199,205,74.7,1197,6.493301,51.64372,"2",202
"BIS2",2004,"25-07","31-07",206,212,76.7,1198,6.493301,51.64372,"2",209
"BIS2",2004,"01-08","07-08",213,219,88.9,1199,6.493301,51.64372,"2",216
"BIS2",2004,"08-08","14-08",220,226,63.1,1200,6.493301,51.64372,"2",223
"BIS2",2004,"15-08","21-08",227,233,57,1201,6.493301,51.64372,"2",230
"BIS2",2004,"22-08","28-08",234,240,40,1202,6.493301,51.64372,"2",237
"BIS2",2004,"29-08","04-09",241,247,29.9,1203,6.493301,51.64372,"2",244
"BIS2",2004,"05-09","11-09",248,254,27.5,1204,6.493301,51.64372,"2",251
"BIS2",2004,"12-09","18-09",255,261,26.3,1205,6.493301,51.64372,"2",258
"BIS2",2004,"19-09","25-09",262,268,16.4,1206,6.493301,51.64372,"2",265
"BIS2",2004,"26-09","02-10",269,275,16,1207,6.493301,51.64372,"2",272
"BIS2",2004,"03-10","09-10",276,282,11.1,1208,6.493301,51.64372,"2",279
"BIS2",2004,"10-10","23-10",283,296,17.2,1209,6.493301,51.64372,"2",289.5
"BIS2",2014,"22-03","12-04",81,102,12.2,1210,6.493301,51.64372,"2",91.5
"BIS2",2014,"13-04","28-04",103,118,24.9,1211,6.493301,51.64372,"2",110.5
"BIS2",2014,"29-04","13-05",119,133,17.5,1212,6.493301,51.64372,"2",126
"BIS2",2014,"14-05","30-05",134,150,21.9,1213,6.493301,51.64372,"2",142
"BIS2",2014,"31-05","09-06",151,160,17.5,1214,6.493301,51.64372,"2",155.5
"BIS2",2014,"10-06","28-06",161,179,37.7,1215,6.493301,51.64372,"2",170
"BIS2",2014,"29-06","08-07",180,189,15.3,1216,6.493301,51.64372,"2",184.5
"BIS2",2014,"09-07","22-07",190,203,24.2,1217,6.493301,51.64372,"2",196.5
"BIS2",2014,"23-07","11-08",204,223,22.6,1218,6.493301,51.64372,"2",213.5
"BIS2",2014,"12-08","28-08",224,240,9.3,1219,6.493301,51.64372,"2",232
"BIS2",2014,"29-08","26-09",241,269,14.2,1220,6.493301,51.64372,"2",255
"BIS2",2014,"27-09","16-10",270,289,8.9,1221,6.493301,51.64372,"2",279.5
"BIS2",2014,"17-10","26-10",290,299,1.5,1222,6.493301,51.64372,"2",294.5
"BIS1",2003,"16-03","29-03",75,88,9.9,1223,6.483285,51.64659,"2",81.5
"BIS1",2003,"30-03","12-04",89,102,6.8,1224,6.483285,51.64659,"2",95.5
"BIS1",2003,"13-04","26-04",103,116,37.4,1225,6.483285,51.64659,"2",109.5
"BIS1",2003,"27-04","10-05",117,130,20.6,1226,6.483285,51.64659,"2",123.5
"BIS1",2003,"11-05","24-05",131,144,61.7,1227,6.483285,51.64659,"2",137.5
"BIS1",2003,"25-05","31-05",145,151,96.9,1228,6.483285,51.64659,"2",148
"BIS1",2003,"01-06","07-06",152,158,110.4,1229,6.483285,51.64659,"2",155
"BIS1",2003,"08-06","21-06",159,172,101.3,1230,6.483285,51.64659,"2",165.5
"BIS1",2003,"22-06","29-06",173,180,62.4,1231,6.483285,51.64659,"2",176.5
"BIS1",2003,"30-06","05-07",181,186,41.9,1232,6.483285,51.64659,"2",183.5
"BIS1",2003,"06-07","12-07",187,193,80.1,1233,6.483285,51.64659,"2",190
"BIS1",2003,"13-07","19-07",194,200,109.1,1234,6.483285,51.64659,"2",197
"BIS1",2003,"20-07","26-07",201,207,65.3,1235,6.483285,51.64659,"2",204
"BIS1",2003,"27-07","02-08",208,214,52.5,1236,6.483285,51.64659,"2",211
"BIS1",2003,"03-08","09-08",215,221,62.5,1237,6.483285,51.64659,"2",218
"BIS1",2003,"10-08","16-08",222,228,71.4,1238,6.483285,51.64659,"2",225
"BIS1",2003,"17-08","23-08",229,235,31.2,1239,6.483285,51.64659,"2",232
"BIS1",2003,"24-08","30-08",236,242,57.1,1240,6.483285,51.64659,"2",239
"BIS1",2003,"31-08","06-09",243,249,26.8,1241,6.483285,51.64659,"2",246
"BIS1",2003,"07-09","13-09",250,256,43.7,1242,6.483285,51.64659,"2",253
"BIS1",2003,"14-09","20-09",257,263,34,1243,6.483285,51.64659,"2",260
"BIS1",2003,"21-09","27-09",264,270,23.8,1244,6.483285,51.64659,"2",267
"BIS1",2003,"28-09","04-10",271,277,16.2,1245,6.483285,51.64659,"2",274
"BIS1",2003,"05-10","11-10",278,284,9.8,1246,6.483285,51.64659,"2",281
"BIS1",2014,"22-03","12-04",81,102,14.8,1247,6.483285,51.64659,"2",91.5
"BIS1",2014,"13-04","25-04",103,115,39.7,1248,6.483285,51.64659,"2",109
"BIS1",2014,"26-04","13-05",116,133,20.3,1249,6.483285,51.64659,"2",124.5
"BIS1",2014,"14-05","30-05",134,150,35,1250,6.483285,51.64659,"2",142
"BIS1",2014,"31-05","09-06",151,160,35.7,1251,6.483285,51.64659,"2",155.5
"BIS1",2014,"10-06","28-06",161,179,45.1,1252,6.483285,51.64659,"2",170
"BIS1",2014,"29-06","08-07",180,189,23.9,1253,6.483285,51.64659,"2",184.5
"BIS1",2014,"09-07","22-07",190,203,53,1254,6.483285,51.64659,"2",196.5
"BIS1",2014,"23-07","11-08",204,223,41.3,1255,6.483285,51.64659,"2",213.5
"BIS1",2014,"12-08","28-08",224,240,16.3,1256,6.483285,51.64659,"2",232
"BIS1",2014,"29-08","26-09",241,269,35.7,1257,6.483285,51.64659,"2",255
"BIS1",2014,"27-09","16-10",270,289,12.5,1258,6.483285,51.64659,"2",279.5
"BIS1",2014,"17-10","25-10",290,298,1.8,1259,6.483285,51.64659,"2",294
"BIR1",1995,"21-03","27-03",80,86,3.2,1260,6.466032,51.62895,"2",83
"BIR1",1995,"28-03","03-04",87,93,6.8,1261,6.466032,51.62895,"2",90
"BIR1",1995,"04-04","10-04",94,100,4.1,1262,6.466032,51.62895,"2",97
"BIR1",1995,"11-04","17-04",101,107,7.9,1263,6.466032,51.62895,"2",104
"BIR1",1995,"18-04","24-04",108,114,14.9,1264,6.466032,51.62895,"2",111
"BIR1",1995,"25-04","01-05",115,121,18.6,1265,6.466032,51.62895,"2",118
"BIR1",1995,"02-05","08-05",122,128,42.9,1266,6.466032,51.62895,"2",125
"BIR1",1995,"09-05","15-05",129,135,15.3,1267,6.466032,51.62895,"2",132
"BIR1",1995,"16-05","22-05",136,142,18.8,1268,6.466032,51.62895,"2",139
"BIR1",1995,"23-05","29-05",143,149,40.1,1269,6.466032,51.62895,"2",146
"BIR1",1995,"30-05","05-06",150,156,25.4,1270,6.466032,51.62895,"2",153
"BIR1",1995,"06-06","12-06",157,163,22.9,1271,6.466032,51.62895,"2",160
"BIR1",1995,"13-06","19-06",164,170,24,1272,6.466032,51.62895,"2",167
